satisfaction	marital	income	age	religious	onlyMyReligion	religionRules	armyRules	continent	region
7	2	8	31	2	4	4	4	Asia	554
8	2	4	26	2	3	3	3	Asia	554
10	1	2	82	1	4	4	1	Asia	554
7	1	8	83	1	4	3	4	Asia	554
8	1	9	32	1	3	2	3	Asia	554
8	1	5	63	1	4	4	4	Asia	554
7	2	-2	23	2	4	4	4	Asia	554
8	6	3	30	3	4	4	4	Asia	554
8	1	7	48	2	4	4	4	Asia	554
10	1	3	67	1	3	2	4	Asia	554
8	1	10	47	2	4	4	4	Asia	554
8	4	7	50	2	3	3	3	Asia	554
9	1	4	64	2	4	-1	4	Asia	554
8	1	9	51	2	4	4	4	Asia	554
4	6	7	21	3	4	4	2	Asia	554
7	1	8	61	3	4	1	4	Asia	554
9	1	10	54	1	4	-1	3	Asia	554
8	4	9	53	2	4	4	3	Asia	554
10	1	2	82	1	-2	-1	2	Asia	554
10	2	4	53	2	-1	3	-1	Asia	554
10	1	2	71	2	4	4	4	Asia	554
-2	-2	-2	89	-2	-2	-2	-2	Asia	554
4	1	5	66	1	3	3	4	Asia	554
10	1	5	46	3	4	4	3	Asia	554
8	2	5	39	2	3	3	4	Asia	554
8	3	5	58	1	4	3	4	Asia	554
8	1	4	64	2	3	3	4	Asia	554
7	-2	2	65	2	3	4	2	Asia	554
7	1	6	26	3	-1	4	4	Asia	554
7	3	-2	69	-2	4	3	1	Asia	554
8	3	2	66	1	3	-1	2	Asia	554
8	2	5	56	3	4	4	4	Asia	554
9	6	4	25	3	4	4	3	Asia	554
4	2	-2	26	2	3	3	2	Asia	554
9	1	-2	51	1	3	3	3	Asia	554
7	1	10	50	2	3	-1	4	Asia	554
8	6	8	19	2	4	4	4	Asia	554
8	1	10	58	1	3	3	4	Asia	554
10	5	2	68	3	4	4	-2	Asia	554
5	1	-2	68	1	3	3	3	Asia	554
10	1	10	50	1	4	3	2	Asia	554
7	1	6	36	2	4	4	3	Asia	554
7	1	9	53	1	4	3	4	Asia	554
8	1	3	76	1	3	4	4	Asia	554
10	5	6	71	1	3	1	4	Asia	554
8	1	9	52	1	2	2	4	Asia	554
10	1	1	60	1	3	2	3	Asia	554
9	1	7	38	1	3	3	3	Asia	554
9	1	7	56	1	4	4	4	Asia	554
8	1	3	77	2	4	3	4	Asia	554
6	1	3	67	1	3	3	3	Asia	554
10	1	10	48	3	4	4	4	Asia	554
8	1	9	46	1	3	3	4	Asia	554
8	1	8	49	1	3	3	4	Asia	554
8	1	8	45	2	3	3	3	Asia	554
10	1	7	57	1	1	1	4	Asia	554
10	1	8	54	1	3	3	1	Asia	554
5	1	6	79	2	4	3	4	Asia	554
7	-2	-2	20	1	1	2	-1	Asia	554
10	6	5	24	1	3	3	2	Asia	554
10	1	5	51	1	3	2	4	Asia	554
7	1	4	-2	1	-2	-2	4	Asia	554
8	2	6	38	2	4	4	4	Asia	554
6	2	8	48	2	4	4	1	Asia	554
8	1	4	63	1	1	1	4	Asia	554
7	1	9	52	2	4	4	-1	Asia	554
6	1	5	62	1	3	3	4	Asia	554
7	1	5	72	3	4	4	4	Asia	554
8	1	8	73	1	3	2	3	Asia	554
10	1	8	40	-1	3	3	-2	Asia	554
9	1	9	51	2	4	3	4	Asia	554
7	5	4	70	2	4	3	-1	Asia	554
3	6	4	22	2	4	4	4	Asia	554
10	-2	3	73	1	3	3	4	Asia	554
9	1	9	48	2	3	3	4	Asia	554
9	6	6	49	2	4	4	1	Asia	554
9	1	3	65	-1	4	3	-2	Asia	554
8	3	2	48	1	3	3	3	Asia	554
9	1	10	42	1	4	4	4	Asia	554
6	1	-2	65	1	4	4	4	Asia	554
3	3	2	44	-1	3	3	3	Asia	554
9	1	10	34	3	4	4	4	Asia	554
7	6	4	40	1	-1	-1	3	Asia	554
10	5	3	76	2	4	3	2	Asia	554
8	2	8	50	-1	3	3	3	Asia	554
2	1	7	59	2	4	4	4	Asia	554
10	6	2	75	1	3	3	4	Asia	554
6	1	6	41	1	3	4	4	Asia	554
9	1	6	66	1	3	3	4	Asia	554
9	4	-2	60	2	-1	3	4	Asia	554
5	1	-2	70	2	4	4	4	Asia	554
10	1	3	74	2	3	3	2	Asia	554
10	5	4	68	2	3	3	3	Asia	554
6	1	2	48	-1	3	3	4	Asia	554
9	1	6	46	1	1	2	4	Asia	554
8	2	8	35	2	4	4	4	Asia	554
9	1	4	62	1	3	1	2	Asia	554
9	6	2	77	2	3	3	4	Asia	554
10	1	5	59	1	3	3	-2	Asia	554
9	1	4	60	-1	3	3	2	Asia	554
9	1	5	38	1	1	1	-1	Asia	554
5	2	2	36	2	3	3	-1	Asia	554
7	1	8	40	2	4	4	4	Asia	554
8	6	5	35	1	3	3	4	Asia	554
9	1	5	40	2	4	2	-1	Asia	554
10	2	5	37	1	3	-1	4	Asia	554
7	1	9	37	2	4	3	3	Asia	554
2	1	5	53	1	3	3	3	Asia	554
3	1	9	45	1	3	2	4	Asia	554
8	-2	7	19	2	4	4	4	Asia	554
9	2	10	61	1	4	3	2	Asia	554
5	5	-2	-2	1	3	-1	4	Asia	554
10	1	2	63	1	3	3	-2	Asia	554
10	2	5	40	-1	3	3	1	Asia	554
6	1	4	50	2	3	4	2	Asia	554
8	1	3	89	2	4	4	2	Asia	554
4	6	1	47	2	4	4	4	Asia	554
9	1	2	63	1	3	3	2	Asia	554
6	1	-2	80	2	3	3	3	Asia	554
5	6	3	33	3	2	2	-2	Asia	554
5	6	3	39	2	4	3	4	Asia	554
5	6	5	43	2	4	4	4	Asia	554
7	1	7	56	2	3	4	2	Asia	554
8	1	-2	42	1	3	2	3	Asia	554
7	2	8	28	1	-2	-2	3	Asia	554
6	1	3	66	2	4	4	4	Asia	554
8	2	6	34	1	3	4	3	Asia	554
8	6	6	41	2	4	4	4	Asia	554
10	2	9	59	1	3	3	3	Asia	554
8	1	6	72	2	-1	4	4	Asia	554
5	-2	4	48	1	3	3	4	Asia	554
8	5	2	54	2	4	3	4	Asia	554
8	1	8	32	1	3	-1	4	Asia	554
7	1	4	39	-1	3	3	2	Asia	554
2	6	4	56	2	4	4	4	Asia	554
9	1	10	51	-2	3	2	4	Asia	554
6	3	-2	75	1	3	3	3	Asia	554
6	1	-2	73	2	3	3	3	Asia	554
8	1	10	56	2	3	4	4	Asia	554
8	1	7	61	1	4	3	2	Asia	554
8	1	10	47	3	4	4	3	Asia	554
9	2	9	49	3	4	4	4	Asia	554
6	1	9	61	1	3	3	2	Asia	554
8	1	5	28	1	3	1	4	Asia	554
10	1	10	64	2	3	3	4	Asia	554
5	1	2	70	2	4	3	2	Asia	554
10	1	10	49	1	4	4	4	Asia	554
10	1	10	51	1	4	3	2	Asia	554
8	2	7	24	3	4	4	4	Asia	554
10	1	-2	75	2	-2	2	-2	Asia	554
8	-2	10	55	2	4	4	4	Asia	554
8	5	2	74	3	4	4	4	Asia	554
3	1	1	37	1	-1	1	-1	Asia	554
10	1	4	-2	1	3	3	4	Asia	554
9	2	4	22	2	3	4	3	Asia	554
-1	5	4	70	1	-2	-2	3	Asia	554
7	1	6	55	1	4	2	2	Asia	554
8	6	2	-2	1	2	2	-1	Asia	554
9	1	7	46	1	1	3	3	Asia	554
10	1	10	48	2	4	4	3	Asia	554
7	1	9	43	1	4	4	3	Asia	554
9	5	5	68	1	3	2	4	Asia	554
6	1	5	53	2	3	3	-1	Asia	554
9	2	4	34	2	4	4	4	Asia	554
9	1	9	33	2	-1	-1	3	Asia	554
9	1	-2	86	1	-1	-1	3	Asia	554
8	1	6	49	1	-1	2	-1	Asia	554
8	2	7	35	1	3	1	4	Asia	554
10	1	3	80	1	1	3	3	Asia	554
8	1	4	79	2	3	3	2	Asia	554
7	1	5	40	2	3	-1	2	Asia	554
10	6	9	55	2	4	-1	4	Asia	554
7	1	10	41	2	4	4	4	Asia	554
7	6	9	29	2	4	4	4	Asia	554
8	1	2	42	1	1	2	2	Asia	554
10	6	1	66	1	3	3	4	Asia	554
5	1	2	44	1	1	1	-1	Asia	554
10	1	6	59	1	3	-2	4	Asia	554
7	1	7	46	1	3	3	2	Asia	554
10	1	9	57	1	-1	-1	4	Asia	554
4	1	5	42	1	3	1	2	Asia	554
8	5	-2	71	1	3	3	4	Asia	554
8	1	9	63	2	4	3	4	Asia	554
9	1	9	52	2	4	4	4	Asia	554
10	1	7	35	2	4	1	4	Asia	554
5	3	7	48	2	1	4	4	Asia	554
9	1	5	30	2	4	4	4	Asia	554
7	1	-2	72	2	4	4	3	Asia	554
9	2	8	22	2	4	3	-1	Asia	554
7	1	10	49	1	4	4	3	Asia	554
10	6	-2	58	1	4	-1	2	Asia	554
2	6	3	60	2	-1	-1	3	Asia	554
2	6	7	22	2	-1	4	4	Asia	554
1	1	3	45	1	4	3	-2	Asia	554
10	2	1	47	2	-1	1	2	Asia	554
7	6	9	19	2	3	2	3	Asia	554
4	6	1	42	2	3	3	4	Asia	554
8	1	3	47	1	4	3	2	Asia	554
9	5	4	78	1	4	3	4	Asia	554
10	1	2	86	2	4	3	4	Asia	554
8	2	10	50	2	3	4	-1	Asia	554
8	1	7	45	1	3	1	3	Asia	554
10	2	4	46	1	-2	-2	4	Asia	554
5	6	1	38	1	-1	3	-1	Asia	554
7	5	1	84	1	3	3	2	Asia	554
8	4	6	62	1	3	2	-2	Asia	554
10	5	-2	78	1	-1	-1	3	Asia	554
7	2	5	44	3	4	4	4	Asia	554
9	1	6	53	2	3	3	4	Asia	554
1	5	1	69	1	1	1	4	Asia	554
7	1	9	47	1	3	3	2	Asia	554
7	6	1	64	1	3	3	4	Asia	554
6	1	2	68	1	3	3	4	Asia	554
9	1	5	39	1	3	3	4	Asia	554
6	1	7	71	1	4	4	4	Asia	554
10	1	4	37	1	3	1	4	Asia	554
5	1	2	67	1	3	3	2	Asia	554
9	1	8	38	1	1	-1	4	Asia	554
10	5	1	52	-2	-1	-1	-1	Asia	554
9	1	9	71	1	4	3	4	Asia	554
7	1	-2	66	1	3	3	4	Asia	554
9	1	8	63	1	3	3	3	Asia	554
10	1	4	78	1	2	2	1	Asia	554
7	1	2	59	1	3	3	4	Asia	554
10	5	-2	81	1	3	3	-1	Asia	554
9	2	4	23	2	-1	-1	2	Asia	554
8	6	5	34	1	-1	1	3	Asia	554
8	1	6	47	1	3	3	4	Asia	554
7	6	5	43	2	4	4	4	Asia	554
7	1	9	45	2	3	3	3	Asia	554
7	6	1	50	-2	4	4	2	Asia	554
8	1	7	30	1	4	3	-1	Asia	554
6	1	4	56	2	4	3	3	Asia	554
10	1	9	66	2	3	3	2	Asia	554
8	1	3	64	1	3	3	2	Asia	554
10	5	1	77	2	2	3	2	Asia	554
8	6	3	24	2	2	4	4	Asia	554
6	5	-2	60	1	4	-1	4	Asia	554
6	6	4	42	2	-1	4	4	Asia	554
10	2	6	27	1	4	3	2	Asia	554
10	1	6	64	2	2	3	2	Asia	554
8	6	8	-2	1	1	2	4	Asia	554
5	6	-2	28	2	-1	4	2	Asia	554
8	1	5	35	1	4	4	4	Asia	554
7	1	7	44	-1	4	4	4	Asia	554
10	1	8	28	3	-1	4	4	Asia	554
8	1	9	66	2	3	3	3	Asia	554
8	1	5	80	2	3	-1	1	Asia	554
10	1	7	60	2	3	3	2	Asia	554
4	2	8	36	2	4	4	4	Asia	554
8	1	9	41	3	4	4	4	Asia	554
7	1	3	70	2	-1	-1	4	Asia	554
5	-2	1	44	2	2	3	2	Asia	554
7	2	7	27	1	3	3	3	Asia	554
8	6	3	19	2	4	4	3	Asia	554
8	1	8	45	2	3	3	4	Asia	554
9	1	-2	-2	1	2	2	2	Asia	554
8	-2	4	38	1	3	2	2	Asia	554
9	1	7	42	1	3	3	4	Asia	554
4	-2	3	44	2	3	3	2	Asia	554
10	1	5	90	1	-1	3	2	Asia	554
9	1	2	66	2	4	4	1	Asia	554
8	4	1	70	1	4	4	4	Asia	554
8	5	1	56	1	1	3	4	Asia	554
5	1	5	41	1	4	3	1	Asia	554
5	1	2	49	1	-2	2	2	Asia	554
10	1	4	36	1	2	1	-1	Asia	554
3	-2	6	64	2	-1	-1	-1	Asia	554
1	4	1	57	3	-1	-1	2	Asia	554
10	6	6	53	2	4	4	4	Asia	554
7	3	9	52	2	3	3	3	Asia	554
-1	-2	-2	-2	-2	-2	-2	-2	Asia	554
9	1	9	55	3	-1	4	4	Asia	554
7	5	-2	74	1	3	3	-2	Asia	554
8	1	7	62	3	4	4	4	Asia	554
9	1	9	42	1	4	3	2	Asia	554
8	6	3	33	2	3	4	2	Asia	554
8	1	10	52	2	4	4	4	Asia	554
7	3	8	57	3	1	4	4	Asia	554
8	1	9	69	2	4	4	4	Asia	554
8	1	-2	32	1	2	3	4	Asia	554
3	1	2	75	2	-1	-1	3	Asia	554
8	3	1	78	1	-1	4	4	Asia	554
6	1	8	60	1	3	-1	4	Asia	554
8	1	2	47	1	3	3	4	Asia	554
8	1	9	45	2	4	4	4	Asia	554
7	2	6	44	2	3	3	3	Asia	554
7	1	6	42	2	4	4	4	Asia	554
8	1	3	65	1	4	4	-1	Asia	554
8	2	5	54	2	3	3	3	Asia	554
6	6	2	58	-1	3	3	4	Asia	554
8	1	8	77	1	4	3	4	Asia	554
7	1	-2	43	2	4	3	4	Asia	554
8	1	7	62	3	4	4	4	Asia	554
7	3	9	51	-1	4	4	4	Asia	554
10	4	5	69	1	4	4	3	Asia	554
9	1	10	54	2	4	3	4	Asia	554
6	3	4	78	1	3	1	1	Asia	554
9	1	-2	52	1	3	-1	4	Asia	554
5	1	-2	69	3	4	3	4	Asia	554
8	1	4	71	2	4	4	4	Asia	554
8	6	-2	18	-1	-1	-1	1	Asia	554
5	1	3	41	1	3	-1	-1	Asia	554
6	2	6	51	2	4	4	4	Asia	554
8	1	7	47	-1	4	3	4	Asia	554
9	1	8	31	2	4	4	2	Asia	554
10	1	-2	74	2	2	-1	4	Asia	554
7	2	2	19	1	4	4	-1	Asia	554
9	6	8	70	2	3	3	4	Asia	554
8	1	3	41	1	3	1	4	Asia	554
7	1	8	28	2	4	4	4	Asia	554
5	6	5	47	1	4	-1	4	Asia	554
8	2	7	47	2	3	3	3	Asia	554
9	6	9	34	2	4	4	4	Asia	554
6	1	9	73	3	4	3	4	Asia	554
10	1	-2	82	2	2	-1	-1	Asia	554
10	6	2	23	2	4	4	3	Asia	554
10	1	2	87	2	3	4	4	Asia	554
10	1	7	47	1	3	3	3	Asia	554
7	6	7	18	1	3	-1	3	Asia	554
4	1	2	67	-1	-1	4	4	Asia	554
10	1	-2	60	1	3	3	4	Asia	554
6	2	8	38	-1	3	3	3	Asia	554
9	6	6	25	2	3	3	2	Asia	554
9	2	9	43	3	4	4	4	Asia	554
3	2	10	48	2	-1	4	3	Asia	554
9	1	-2	49	1	-2	-2	4	Asia	554
9	3	5	55	3	4	4	4	Asia	554
8	1	9	64	-1	-1	4	-2	Asia	554
8	1	8	51	1	3	3	-1	Asia	554
8	2	10	36	2	4	4	3	Asia	554
8	4	-2	65	1	2	2	3	Asia	554
6	3	8	61	1	4	4	-2	Asia	554
8	6	2	33	3	3	4	3	Asia	554
8	-2	4	25	-1	1	4	3	Asia	554
10	6	7	19	2	4	4	4	Asia	554
7	1	7	45	1	2	1	4	Asia	554
5	1	4	29	1	3	-1	-1	Asia	554
6	1	7	27	2	4	4	2	Asia	554
8	6	6	26	1	4	4	4	Asia	554
8	1	5	62	1	2	-1	1	Asia	554
7	6	6	30	3	4	4	4	Asia	554
8	6	4	46	2	4	3	4	Asia	554
7	1	10	66	2	4	4	4	Asia	554
6	5	8	62	1	3	-1	4	Asia	554
8	6	8	33	2	3	3	3	Asia	554
8	1	9	53	1	3	3	4	Asia	554
10	1	1	63	1	4	-1	2	Asia	554
8	2	6	29	1	4	3	4	Asia	554
7	4	-2	-2	-2	-2	-2	-2	Asia	554
8	1	7	33	2	4	4	4	Asia	554
7	1	4	46	1	-2	-2	4	Asia	554
9	1	3	59	1	3	3	4	Asia	554
8	-2	10	59	2	4	3	4	Asia	554
9	1	9	43	1	4	3	4	Asia	554
9	6	7	42	2	3	3	2	Asia	554
10	1	10	35	2	3	3	1	Asia	554
8	2	-2	57	-1	-1	4	4	Asia	554
6	3	4	53	1	3	-1	-2	Asia	554
4	1	8	35	2	4	4	4	Asia	554
10	1	2	83	1	3	3	4	Asia	554
10	2	8	27	3	4	4	4	Asia	554
6	1	10	58	2	4	4	4	Asia	554
10	5	-2	67	2	1	1	2	Asia	554
10	-2	3	80	2	-1	-1	1	Asia	554
8	1	6	46	-2	-1	4	3	Asia	554
8	1	8	41	2	3	3	3	Asia	554
8	2	5	28	2	3	3	2	Asia	554
8	1	7	52	-1	3	3	4	Asia	554
9	1	6	34	2	4	4	4	Asia	554
7	6	4	27	1	3	1	-1	Asia	554
3	1	8	49	2	4	4	2	Asia	554
8	6	2	51	2	3	3	2	Asia	554
8	1	9	52	2	3	3	-2	Asia	554
4	2	8	35	3	3	3	4	Asia	554
7	-2	1	53	2	1	3	4	Asia	554
8	2	4	68	2	-1	-1	3	Asia	554
7	1	9	53	1	3	-1	4	Asia	554
8	1	9	61	2	4	3	4	Asia	554
8	2	9	37	2	3	3	2	Asia	554
7	1	10	39	1	4	3	4	Asia	554
9	1	9	52	-1	4	4	4	Asia	554
7	1	10	40	1	4	4	4	Asia	554
8	2	10	31	2	4	4	4	Asia	554
10	3	-2	47	1	3	3	1	Asia	554
8	1	8	40	2	4	3	4	Asia	554
6	1	4	73	2	4	4	3	Asia	554
10	1	3	68	-1	-1	-1	2	Asia	554
6	6	1	29	1	2	1	2	Asia	554
10	1	10	57	1	4	4	4	Asia	554
9	1	2	75	1	4	3	1	Asia	554
4	6	7	20	1	-1	-1	4	Asia	554
9	1	9	65	1	3	3	4	Asia	554
6	1	10	37	2	4	4	4	Asia	554
1	-2	-2	31	2	2	-1	-2	Asia	554
7	1	5	29	2	2	3	2	Asia	554
8	1	6	77	1	2	3	3	Asia	554
5	1	-2	43	-1	-1	-1	-1	Asia	554
6	5	4	67	1	4	3	4	Asia	554
9	1	3	71	1	4	1	3	Asia	554
8	1	9	48	1	3	3	4	Asia	554
3	1	6	44	2	4	4	2	Asia	554
1	-2	1	47	1	3	1	3	Asia	554
10	5	-2	85	1	3	-1	-1	Asia	554
8	1	4	44	2	4	4	4	Asia	554
3	2	5	55	-1	4	-1	4	Asia	554
7	1	4	54	-1	-1	3	4	Asia	554
8	5	3	60	-1	4	4	-1	Asia	554
10	2	9	62	2	3	3	1	Asia	554
10	1	4	74	1	4	-1	-2	Asia	554
3	4	-2	45	2	4	3	2	Asia	554
6	6	4	57	-1	3	4	4	Asia	554
9	2	9	40	2	4	4	4	Asia	554
5	1	7	55	2	3	3	4	Asia	554
8	4	10	48	-1	4	4	4	Asia	554
6	2	4	37	2	4	4	4	Asia	554
10	1	2	75	1	4	-1	4	Asia	554
8	1	10	52	1	4	4	4	Asia	554
9	1	2	73	1	3	2	2	Asia	554
8	6	6	20	1	3	2	2	Asia	554
7	6	7	42	2	4	2	-2	Asia	554
-1	1	8	52	1	1	-1	-1	Asia	554
8	6	3	24	3	4	3	2	Asia	554
8	2	4	37	3	4	4	3	Asia	554
9	1	1	48	1	3	2	-1	Asia	554
6	2	3	24	1	3	3	2	Asia	554
8	1	3	71	1	3	3	4	Asia	554
6	2	4	50	3	4	3	4	Asia	554
7	1	6	59	1	3	3	3	Asia	554
10	1	-2	61	-2	3	3	2	Asia	554
8	1	9	57	2	4	3	4	Asia	554
9	6	10	19	1	1	-1	1	Asia	554
5	1	1	53	-1	3	3	4	Asia	554
8	2	2	43	-2	1	3	1	Asia	554
7	1	10	51	2	3	3	2	Asia	554
8	1	6	44	1	4	4	4	Asia	554
9	2	9	39	1	4	4	4	Asia	554
8	1	4	58	1	2	4	4	Asia	554
10	6	8	73	-1	-1	-1	-1	Asia	554
6	6	3	52	1	3	-1	4	Asia	554
9	2	4	23	1	-1	-1	3	Asia	554
6	1	3	44	1	1	2	1	Asia	554
8	-2	4	72	2	4	4	4	Asia	554
10	1	10	52	-1	3	3	4	Asia	554
7	6	2	24	2	4	4	4	Asia	554
4	1	9	53	2	2	3	3	Asia	554
6	2	-2	66	2	3	3	4	Asia	554
6	3	-2	-2	1	3	2	1	Asia	554
7	1	4	68	1	4	3	4	Asia	554
7	1	5	55	1	3	2	-1	Asia	554
8	3	7	52	2	3	-1	4	Asia	554
8	2	10	33	1	3	3	3	Asia	554
7	5	4	57	2	3	3	4	Asia	554
10	3	6	68	2	4	4	4	Asia	554
-2	6	1	54	2	1	2	2	Asia	554
9	1	3	75	2	3	3	3	Asia	554
4	1	-2	39	1	3	-1	3	Asia	554
-1	-2	-2	75	2	3	4	1	Asia	554
5	1	3	73	2	4	4	4	Asia	554
10	1	10	56	2	4	4	4	Asia	554
5	3	5	49	2	-1	-1	2	Asia	554
8	1	5	64	2	3	-1	4	Asia	554
9	2	10	18	2	3	3	1	Asia	554
10	1	4	62	1	3	3	4	Asia	554
9	1	7	37	2	3	3	1	Asia	554
8	1	2	65	2	3	1	-1	Asia	554
6	1	6	39	1	4	3	4	Asia	554
-1	1	7	61	2	4	3	4	Asia	554
7	1	3	78	2	3	4	2	Asia	554
6	2	7	32	2	4	3	2	Asia	554
5	5	1	75	1	3	3	4	Asia	554
8	1	3	62	1	3	3	-2	Asia	554
9	1	-2	62	1	2	3	2	Asia	554
10	1	3	73	1	3	3	4	Asia	554
7	1	4	29	2	4	4	4	Asia	554
8	1	8	43	2	4	4	3	Asia	554
6	4	2	54	-1	2	-1	3	Asia	554
5	6	2	65	-1	1	1	3	Asia	554
3	1	2	28	1	2	2	4	Asia	554
3	6	2	26	3	4	4	4	Asia	554
6	1	5	32	1	4	3	-1	Asia	554
9	6	5	20	2	4	4	3	Asia	554
7	1	8	56	1	3	2	-2	Asia	554
10	1	9	61	1	2	2	-1	Asia	554
10	1	2	76	1	3	4	2	Asia	554
8	1	7	51	2	3	4	4	Asia	554
5	2	8	40	1	4	3	2	Asia	554
9	1	5	55	1	4	2	1	Asia	554
6	2	4	49	2	3	3	4	Asia	554
6	1	4	46	2	1	3	-1	Asia	554
10	-2	2	80	1	3	3	4	Asia	554
9	4	8	33	-1	4	2	4	Asia	554
8	6	2	56	1	4	4	4	Asia	554
6	1	-2	55	1	1	1	4	Asia	554
9	1	10	48	2	4	4	4	Asia	554
7	1	7	46	2	4	4	4	Asia	554
7	6	4	19	1	-1	-1	4	Asia	554
7	3	5	57	2	3	4	4	Asia	554
9	1	6	38	1	3	3	3	Asia	554
8	1	8	44	3	4	4	4	Asia	554
6	1	9	40	1	4	3	2	Asia	554
9	1	-2	55	1	3	3	4	Asia	554
5	6	-2	77	-2	-2	-2	-2	Asia	554
8	1	9	39	2	-1	4	4	Asia	554
6	2	3	34	-1	4	4	4	Asia	554
7	1	10	54	1	3	1	3	Asia	554
10	1	6	36	1	4	4	4	Asia	554
9	2	2	70	1	3	3	4	Asia	554
8	1	4	42	2	3	3	4	Asia	554
5	1	9	53	1	3	-1	4	Asia	554
7	6	1	49	2	1	3	2	Asia	554
8	1	7	37	1	3	3	-2	Asia	554
8	6	7	21	2	4	4	-1	Asia	554
7	2	10	49	2	4	4	4	Asia	554
2	1	10	44	2	4	4	4	Asia	554
8	1	8	28	2	4	4	4	Asia	554
7	1	7	43	1	1	-1	3	Asia	554
9	1	3	61	2	3	3	4	Asia	554
10	3	4	57	2	3	3	-1	Asia	554
9	1	10	51	2	4	3	-1	Asia	554
9	1	7	64	2	-1	4	3	Asia	554
7	1	6	63	2	4	4	4	Asia	554
4	2	8	35	1	3	3	4	Asia	554
7	1	6	31	2	3	-1	3	Asia	554
8	1	9	55	1	3	3	3	Asia	554
8	2	8	37	2	4	4	4	Asia	554
8	2	7	30	2	3	3	4	Asia	554
9	1	5	58	2	4	4	-1	Asia	554
10	2	1	45	2	2	-1	4	Asia	554
8	1	8	38	2	4	3	3	Asia	554
4	6	1	68	2	4	4	4	Asia	554
8	6	3	61	-1	3	4	2	Asia	554
9	1	6	77	1	1	3	2	Asia	554
6	1	10	52	1	2	3	4	Asia	554
7	1	9	42	1	3	4	3	Asia	554
9	1	6	35	-1	3	3	4	Asia	554
10	1	-2	21	-1	4	3	3	Asia	554
7	5	5	63	1	3	-1	4	Asia	554
9	2	10	23	2	4	3	4	Asia	554
8	1	10	60	1	3	3	4	Asia	554
7	2	9	31	3	4	3	4	Asia	554
10	1	9	29	2	4	3	4	Asia	554
10	6	1	21	2	4	4	3	Asia	554
8	6	3	18	3	3	4	2	Asia	554
9	3	2	71	1	3	3	3	Asia	554
8	2	6	39	1	3	3	4	Asia	554
8	4	1	49	-1	4	4	4	Asia	554
8	2	4	20	2	4	4	4	Asia	554
6	1	6	31	1	3	2	4	Africa	566
6	1	8	47	1	2	3	4	Africa	566
3	1	3	27	1	2	2	1	Africa	566
10	6	5	20	1	3	1	1	Africa	566
10	1	8	36	1	2	-1	4	Africa	566
6	1	5	30	1	2	2	4	Africa	566
8	1	8	45	1	3	1	1	Africa	566
3	6	7	25	1	2	1	2	Africa	566
7	6	7	22	1	1	1	2	Africa	566
2	1	3	27	1	4	1	2	Africa	566
8	1	8	27	1	2	3	3	Africa	566
6	4	5	37	1	2	1	1	Africa	566
7	1	8	27	1	1	1	1	Africa	566
2	6	2	24	1	3	2	1	Africa	566
3	2	4	25	1	3	4	2	Africa	566
2	6	5	29	1	3	2	1	Africa	566
3	1	3	36	1	-1	2	4	Africa	566
3	1	4	27	1	2	1	1	Africa	566
7	1	6	36	1	1	1	1	Africa	566
7	6	7	35	1	2	1	2	Africa	566
7	6	8	21	1	1	1	2	Africa	566
4	2	5	41	1	3	1	2	Africa	566
3	6	3	19	1	3	1	1	Africa	566
7	6	7	26	1	1	1	2	Africa	566
7	6	7	30	1	1	1	1	Africa	566
6	6	4	30	1	-1	2	3	Africa	566
7	6	6	26	1	1	1	1	Africa	566
6	6	6	22	1	4	2	2	Africa	566
2	2	4	25	1	3	2	1	Africa	566
3	1	4	35	1	3	2	2	Africa	566
2	1	2	20	1	4	2	2	Africa	566
7	6	6	28	2	2	1	2	Africa	566
5	1	3	32	1	1	3	2	Africa	566
4	6	3	29	1	2	2	2	Africa	566
4	6	3	32	1	2	1	1	Africa	566
5	6	4	24	1	3	1	1	Africa	566
8	1	7	33	1	1	1	1	Africa	566
9	6	9	21	1	2	3	4	Africa	566
8	6	7	20	1	2	3	4	Africa	566
8	6	8	26	1	3	4	3	Africa	566
7	6	7	18	1	1	1	2	Africa	566
1	1	1	37	1	4	2	4	Africa	566
2	6	5	36	1	-1	2	2	Africa	566
7	6	6	28	1	3	2	3	Africa	566
6	1	8	46	1	3	3	3	Africa	566
7	1	7	35	1	1	1	1	Africa	566
2	6	2	28	1	4	2	4	Africa	566
4	2	3	30	1	3	2	1	Africa	566
6	6	4	24	1	4	1	3	Africa	566
2	6	4	22	1	2	1	1	Africa	566
5	1	4	33	1	3	1	3	Africa	566
7	2	7	31	1	2	2	2	Africa	566
3	6	4	18	1	1	2	3	Africa	566
10	6	6	18	1	1	1	2	Africa	566
7	6	4	21	1	1	2	3	Africa	566
5	6	5	26	1	4	2	2	Africa	566
5	6	6	23	1	3	1	2	Africa	566
5	6	5	19	1	3	1	2	Africa	566
6	2	5	25	1	4	2	2	Africa	566
6	6	2	22	1	4	1	4	Africa	566
1	6	4	21	1	4	2	3	Africa	566
8	2	8	51	1	2	1	1	Africa	566
5	2	5	25	1	4	2	2	Africa	566
5	6	6	20	1	4	1	2	Africa	566
6	6	5	22	1	2	1	4	Africa	566
8	6	7	21	1	2	3	3	Africa	566
8	2	5	51	1	2	1	1	Africa	566
8	1	4	25	1	1	1	3	Africa	566
9	1	5	26	1	2	1	3	Africa	566
8	1	8	20	1	3	1	1	Africa	566
